2023-04-11 06:56:28,534 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: partial_history
2023-04-11 06:56:28,536 DEBUG   SenderThread:4733 [sender.py:send():375] send: history
2023-04-11 06:56:28,536 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: summary_record
2023-04-11 06:56:28,538 INFO    SenderThread:4733 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-11 06:56:28,707 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/wandb-summary.json
2023-04-11 06:56:28,707 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:56:29,708 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:56:30,251 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: partial_history
2023-04-11 06:56:30,252 DEBUG   SenderThread:4733 [sender.py:send():375] send: history
2023-04-11 06:56:30,252 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: summary_record
2023-04-11 06:56:30,253 INFO    SenderThread:4733 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-11 06:56:30,708 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/wandb-summary.json
2023-04-11 06:56:30,708 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:56:31,970 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: partial_history
2023-04-11 06:56:31,971 DEBUG   SenderThread:4733 [sender.py:send():375] send: history
2023-04-11 06:56:31,972 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: summary_record
2023-04-11 06:56:31,974 INFO    SenderThread:4733 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-11 06:56:32,709 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/wandb-summary.json
2023-04-11 06:56:32,709 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:56:32,975 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: status_report
2023-04-11 06:56:33,687 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: partial_history
2023-04-11 06:56:33,688 DEBUG   SenderThread:4733 [sender.py:send():375] send: history
2023-04-11 06:56:33,689 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: summary_record
2023-04-11 06:56:33,689 INFO    SenderThread:4733 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-11 06:56:33,709 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/wandb-summary.json
2023-04-11 06:56:33,819 DEBUG   SystemMonitor:4733 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-04-11 06:56:33,820 DEBUG   SenderThread:4733 [sender.py:send():375] send: stats
2023-04-11 06:56:33,873 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: stop_status
2023-04-11 06:56:33,873 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: stop_status
2023-04-11 06:56:34,710 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:56:35,352 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: partial_history
2023-04-11 06:56:35,353 DEBUG   SenderThread:4733 [sender.py:send():375] send: history
2023-04-11 06:56:35,353 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: summary_record
2023-04-11 06:56:35,354 INFO    SenderThread:4733 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-11 06:56:35,710 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/wandb-summary.json
2023-04-11 06:56:36,711 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:56:37,015 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: partial_history
2023-04-11 06:56:37,017 DEBUG   SenderThread:4733 [sender.py:send():375] send: history
2023-04-11 06:56:37,017 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: summary_record
2023-04-11 06:56:37,018 INFO    SenderThread:4733 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-11 06:56:37,711 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/wandb-summary.json
2023-04-11 06:56:38,018 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: status_report
2023-04-11 06:56:38,680 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: partial_history
2023-04-11 06:56:38,681 DEBUG   SenderThread:4733 [sender.py:send():375] send: history
2023-04-11 06:56:38,682 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: summary_record
2023-04-11 06:56:38,682 INFO    SenderThread:4733 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-11 06:56:38,712 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/wandb-summary.json
2023-04-11 06:56:38,712 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:56:40,339 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: partial_history
2023-04-11 06:56:40,340 DEBUG   SenderThread:4733 [sender.py:send():375] send: history
2023-04-11 06:56:40,340 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: summary_record
2023-04-11 06:56:40,341 INFO    SenderThread:4733 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-11 06:56:40,713 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/wandb-summary.json
2023-04-11 06:56:40,713 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:56:41,995 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: partial_history
2023-04-11 06:56:41,997 DEBUG   SenderThread:4733 [sender.py:send():375] send: history
2023-04-11 06:56:41,998 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: summary_record
2023-04-11 06:56:42,000 INFO    SenderThread:4733 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-11 06:56:42,714 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/wandb-summary.json
2023-04-11 06:56:42,714 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
2023-04-11 06:56:43,636 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: status_report
2023-04-11 06:56:43,637 DEBUG   HandlerThread:4733 [handler.py:handle_request():144] handle_request: partial_history
2023-04-11 06:56:43,638 DEBUG   SenderThread:4733 [sender.py:send():375] send: history
2023-04-11 06:56:43,638 DEBUG   SenderThread:4733 [sender.py:send_request():402] send_request: summary_record
2023-04-11 06:56:43,638 INFO    SenderThread:4733 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-11 06:56:43,714 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/wandb-summary.json
2023-04-11 06:56:44,715 INFO    Thread-12 :4733 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/ec2-user/rlhf/trlx/summarize_rlhf/wandb/run-20230411_065533-4hp99kef/files/output.log
